model	rho	rep	v_recovery	parcel	kappa
MixVMF (K = 11, parcel kappa)	0.4	18	0.9951192736625671	6	14.608658790588379
MixVMF (K = 11, parcel kappa)	0.4	18	0.9951192736625671	7	15.505240440368652
MixVMF (K = 11, parcel kappa)	0.4	18	0.9951192736625671	8	14.63447093963623
MixVMF (K = 11, parcel kappa)	0.4	18	0.9951192736625671	9	16.04219627380371
MixVMF (K = 11, parcel kappa)	0.4	18	0.9951192736625671	10	15.40284538269043
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	0	14.715353965759277
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	1	14.548163414001465
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	2	13.919754028320312
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	3	0.6011523008346558
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	4	15.059516906738281
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	5	14.069352149963379
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	6	14.490866661071777
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	7	15.327752113342285
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	8	13.77973461151123
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	9	13.95216178894043
MixVMF (K = 11, parcel kappa)	0.4	19	0.9938721656799316	10	15.122891426086426
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	0	15.458096504211426
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	1	14.943275451660156
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	2	14.774053573608398
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	3	14.289412498474121
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	4	14.443050384521484
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	5	15.997014045715332
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	6	14.192741394042969
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	7	14.714120864868164
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	8	0.5596170425415039
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	9	12.961285591125488
MixVMF (K = 11, parcel kappa)	0.5	0	0.9948409795761108	10	16.37156867980957
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	0	1.8247361183166504
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	1	13.336528778076172
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	2	13.175548553466797
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	3	12.105743408203125
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	4	11.001713752746582
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	5	13.419578552246094
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	6	16.704669952392578
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	7	13.503507614135742
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	8	2.2977397441864014
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	9	12.774543762207031
MixVMF (K = 11, parcel kappa)	0.5	1	0.9308775067329407	10	17.217721939086914
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	0	1.9697809219360352
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	1	15.04401969909668
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	2	13.495711326599121
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	3	12.398597717285156
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	4	15.67338752746582
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	5	14.174985885620117
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	6	14.33803939819336
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	7	16.230201721191406
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	8	1.9531296491622925
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	9	12.303557395935059
MixVMF (K = 11, parcel kappa)	0.5	2	0.8899835348129272	10	14.560184478759766
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	0	2.286485195159912
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	1	14.242654800415039
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	2	13.584663391113281
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	3	14.401556968688965
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	4	10.45456600189209
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	5	13.465924263000488
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	6	15.316179275512695
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	7	10.385592460632324
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	8	12.940637588500977
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	9	15.122358322143555
MixVMF (K = 11, parcel kappa)	0.5	3	0.8833892941474915	10	1.9462649822235107
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	0	14.1885347366333
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	1	2.0404908657073975
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	2	15.278377532958984
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	3	13.618315696716309
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	4	15.700691223144531
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	5	14.829587936401367
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	6	14.751383781433105
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	7	6.801712989807129
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	8	2.1316399574279785
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	9	12.334908485412598
MixVMF (K = 11, parcel kappa)	0.5	4	0.8983782529830933	10	15.050610542297363
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	0	15.913223266601562
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	1	14.330171585083008
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	2	12.954602241516113
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	3	15.061878204345703
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	4	15.84971809387207
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	5	13.190800666809082
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	6	14.08698844909668
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	7	14.095641136169434
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	8	13.666916847229004
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	9	3.2187767028808594
MixVMF (K = 11, parcel kappa)	0.5	5	0.9863694906234741	10	1.8254234790802002
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	0	3.4979543685913086
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	1	12.749204635620117
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	2	2.925424575805664
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	3	11.425366401672363
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	4	14.77892780303955
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	5	15.309867858886719
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	6	15.357995986938477
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	7	15.620972633361816
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	8	2.19915509223938
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	9	12.985690116882324
MixVMF (K = 11, parcel kappa)	0.5	6	0.817764937877655	10	14.49017333984375
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	0	1.976759910583496
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	1	15.168843269348145
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	2	15.86648178100586
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	3	2.0339784622192383
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	4	12.383496284484863
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	5	11.135422706604004
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	6	14.890369415283203
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	7	15.517027854919434
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	8	15.059134483337402
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	9	14.48731803894043
MixVMF (K = 11, parcel kappa)	0.5	7	0.8868163228034973	10	15.191766738891602
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	0	2.1289408206939697
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	1	14.37697982788086
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	2	14.89653491973877
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	3	12.984856605529785
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	4	14.49157428741455
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	5	12.609127044677734
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	6	13.091323852539062
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	7	15.17939567565918
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	8	2.106248617172241
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	9	15.519795417785645
MixVMF (K = 11, parcel kappa)	0.5	8	0.9236539006233215	10	13.615106582641602
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	0	13.417936325073242
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	1	14.898649215698242
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	2	13.860358238220215
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	3	13.703023910522461
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	4	16.338193893432617
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	5	2.1373252868652344
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	6	14.79883861541748
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	7	14.123771667480469
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	8	2.088663339614868
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	9	12.045112609863281
MixVMF (K = 11, parcel kappa)	0.5	9	0.9080702662467957	10	13.850889205932617
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	0	16.053905487060547
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	1	13.848931312561035
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	2	2.3125827312469482
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	3	14.118534088134766
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	4	15.19045352935791
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	5	14.532317161560059
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	6	15.488019943237305
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	7	13.356087684631348
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	8	1.9756754636764526
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	9	11.746698379516602
MixVMF (K = 11, parcel kappa)	0.5	10	0.8802840113639832	10	14.57462215423584
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	0	13.86634349822998
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	1	2.0219993591308594
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	2	14.557372093200684
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	3	13.347393035888672
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	4	11.103904724121094
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	5	13.022336959838867
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	6	2.0989878177642822
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	7	15.80733871459961
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	8	14.712336540222168
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	9	13.850404739379883
MixVMF (K = 11, parcel kappa)	0.5	11	0.9093255996704102	10	12.89263916015625
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	0	15.454663276672363
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	1	14.654298782348633
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	2	15.747109413146973
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	3	14.8784818649292
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	4	12.976300239562988
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	5	16.756717681884766
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	6	1.6050900220870972
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	7	17.229482650756836
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	8	14.339309692382812
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	9	12.323352813720703
MixVMF (K = 11, parcel kappa)	0.5	12	0.9917583465576172	10	3.4593706130981445
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	0	9.399251937866211
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	1	12.559645652770996
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	2	10.89224910736084
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	3	12.478717803955078
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	4	13.385066032409668
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	5	0.6624513864517212
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	6	14.812601089477539
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	7	15.352974891662598
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	8	13.83578109741211
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	9	14.118593215942383
MixVMF (K = 11, parcel kappa)	0.5	13	0.9921375513076782	10	14.296526908874512
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	0	2.0570151805877686
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	1	12.079193115234375
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	2	14.41865062713623
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	3	14.378371238708496
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	4	11.412359237670898
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	5	14.262384414672852
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	6	14.897904396057129
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	7	15.78274917602539
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	8	2.184185028076172
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	9	14.018227577209473
MixVMF (K = 11, parcel kappa)	0.5	14	0.9135739207267761	10	12.632939338684082
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	0	14.992400169372559
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	1	15.67355728149414
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	2	12.437780380249023
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	3	2.704740047454834
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	4	15.75313663482666
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	5	13.947620391845703
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	6	1.7052814960479736
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	7	13.618901252746582
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	8	11.73687744140625
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	9	16.120790481567383
MixVMF (K = 11, parcel kappa)	0.5	15	0.9425970911979675	10	14.41209888458252
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	0	2.1599714756011963
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	1	2.3146986961364746
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	2	13.647053718566895
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	3	15.486964225769043
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	4	12.346869468688965
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	5	14.689072608947754
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	6	14.75056266784668
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	7	15.636306762695312
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	8	13.928022384643555
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	9	15.271581649780273
MixVMF (K = 11, parcel kappa)	0.5	16	0.9204055070877075	10	15.289677619934082
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	0	14.353678703308105
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	1	14.929378509521484
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	2	13.57068920135498
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	3	14.406583786010742
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	4	14.086167335510254
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	5	16.88451385498047
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	6	16.248302459716797
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	7	11.599321365356445
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	8	14.953354835510254
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	9	0.5187177658081055
MixVMF (K = 11, parcel kappa)	0.5	17	0.9931443929672241	10	13.026365280151367
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	0	14.331121444702148
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	1	14.296595573425293
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	2	2.143688917160034
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	3	2.001103401184082
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	4	12.978281021118164
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	5	10.95983600616455
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	6	14.964658737182617
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	7	13.6386137008667
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	8	12.68178939819336
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	9	14.651459693908691
MixVMF (K = 11, parcel kappa)	0.5	18	0.8829461932182312	10	13.685344696044922
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	0	14.922791481018066
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	1	15.572284698486328
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	2	13.176076889038086
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	3	2.112020254135132
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	4	14.116888999938965
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	5	12.624321937561035
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	6	15.107978820800781
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	7	14.839712142944336
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	8	1.9391173124313354
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	9	13.653319358825684
MixVMF (K = 11, parcel kappa)	0.5	19	0.8964482545852661	10	11.198714256286621
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	0	11.795221328735352
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	1	1.878004789352417
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	2	13.341927528381348
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	3	15.6262788772583
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	4	14.7813138961792
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	5	11.759864807128906
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	6	2.0913774967193604
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	7	12.099686622619629
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	8	14.170973777770996
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	9	12.469807624816895
MixVMF (K = 11, parcel kappa)	0.6	0	0.915852427482605	10	14.560110092163086
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	0	14.53431224822998
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	1	1.1088815927505493
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	2	14.806683540344238
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	3	8.37376594543457
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	4	15.494486808776855
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	5	12.813140869140625
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	6	15.370352745056152
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	7	14.398233413696289
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	8	16.237884521484375
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	9	5.107929706573486
MixVMF (K = 11, parcel kappa)	0.6	1	0.9863627552986145	10	7.707236289978027
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	0	11.691633224487305
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	1	14.557634353637695
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	2	10.99513053894043
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	3	8.785518646240234
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	4	9.907214164733887
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	5	10.144123077392578
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	6	12.34282112121582
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	7	1.7385454177856445
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	8	15.4956693649292
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	9	2.555582284927368
MixVMF (K = 11, parcel kappa)	0.6	2	0.8690801858901978	10	13.190535545349121
MixVMF (K = 11, parcel kappa)	0.6	3	0.8506664037704468	0	3.9347124099731445
MixVMF (K = 11, parcel kappa)	0.6	3	0.8506664037704468	1	14.88658618927002
MixVMF (K = 11, parcel kappa)	0.6	3	0.8506664037704468	2	14.342304229736328
MixVMF (K = 11, parcel kappa)	0.6	3	0.8506664037704468	3	14.530341148376465
